form	lemma	POS	morph
vanra	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
ces	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
barnez	barné	NOMcom	NOMB.=s|GENRE=m|CAS=n
Ne	ne1	ADVneg	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
lairait	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
chastial	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Se	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
tenir	tenir1	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
courer	covrer	VERinf	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
panra	prendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
com	come1	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
larron	larron	NOMcom	NOMB.=s|GENRE=m|CAS=r
provei	prover	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
color	color	NOMcom	NOMB.=s|GENRE=f|CAS=r
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
muer	müer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Ou	où	PROrel	NOMB.=s|GENRE=n|CAS=i
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fil	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apelei	apeler	VERppe	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
He	e2	INJ	MORPH=empty
biaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
por	por2	PRE	MORPH=empty
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
cellez	celer1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
afaire	afaire2	NOMcom	NOMB.=s|GENRE=f|CAS=r
keil	quel1	DETint	NOMB.=s|GENRE=m|CAS=r
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
donez	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
?	?	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Floires	Floires	NOMpro	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
poons	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
faire	faire	VERinf	MORPH=empty
el	el1	PROind	NOMB.=s|GENRE=n|CAS=r
Tanpre	tempre2	ADVgen	DEGRE=-
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
garis	garir	VERppe	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
respassez	respasser	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
An	en1	PRE	MORPH=empty
Hunguerie	Hongrie	NOMpro	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Illuec	iluec	ADVgen	DEGRE=-
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
Peire	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
refaites	refaire2	VERcjg	MODE=imp|PERS.=2|NOMB.=p
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
hai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Hervi	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
S'	si	ADVgen	DEGRE=-
alons	aler	VERcjg	MODE=imp|PERS.=1|NOMB.=p
à	a3	PRE	MORPH=empty
Mes	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mirable	mirable	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cite	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Puis	puis	ADVgen	DEGRE=-
ke	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
o	o4	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Jai	ja	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lechieres	lechëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
por	por2	PRE	MORPH=empty
«	«	PONpga	MORPH=empty
Filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
peires	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
Puis	puis	ADVgen	DEGRE=-
ke	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
Il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
message	message2	NOMcom	NOMB.=s|GENRE=m|CAS=r
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
«	«	PONpga	MORPH=empty
Amins	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
biaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
freires	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
A	a3	PRE	MORPH=empty
Mes	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
k'	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
nos	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
riches	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
mes	mes3	NOMcom	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
saurai	savoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	PROind	NOMB.=s|GENRE=m|CAS=r
boin	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Atant	atant	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
torne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
congiet	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
demandei	demander	VERppe	NOMB.=s|GENRE=m|CAS=r
Atant	atant	ADVgen	DEGRE=-
c'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
torne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
akeut	acoillir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Droit	droit	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
Espaigne	Espagne	NOMpro	NOMB.=s|GENRE=f|CAS=r
c'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Or	or4	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
lairons	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
message	message2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ester	ester	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
roi	roi2	NOMcom	NOMB.=p|GENRE=m|CAS=n
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lor	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
gran	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
os	ost	NOMcom	NOMB.=s|GENRE=m|CAS=r
ajoster	ajoster	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Hui	ui	ADVgen	DEGRE=-
mais	mais1	ADVgen	DEGRE=-
devomes	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Hervi	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r
Ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
chevaucha	chevauchier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
ces	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
barnez	barné	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Passent	passer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
puis	puiz	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
De	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
jornées	jornee	NOMcom	NOMB.=p|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
comte	conte2	NOMcom	NOMB.=s|GENRE=m|CAS=r
nonbrer	nombrer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Treskait	tresque1	PRE	MORPH=empty
à	a3	PRE	MORPH=empty
Mes	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
ne	ne1	ADVneg	MORPH=empty
ce	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
arestez	arester	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Ainz	ainz	ADVgen	DEGRE=-
ke	que4	CONsub	MORPH=empty
Hervis	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
gentis	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
bers	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Ains	ainz	ADVgen	DEGRE=-
ke	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
antre	entrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dedens	dedenz	ADVgen	DEGRE=-
Mes	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
citei	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Ou	où	PROrel	NOMB.=s|GENRE=n|CAS=r
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Thierit	Thierri	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apellez	apeler	VERppe	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Amins	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dedens	dedenz	PRE	MORPH=empty
Mes	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
an	en2	PROadv	MORPH=empty
alez	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
prevost	prevost	NOMcom	NOMB.=s|GENRE=m|CAS=r
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
peire	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
direz	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
Ke	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ramoing	ramener	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Bïatrix	Biatrix	NOMpro	NOMB.=s|GENRE=f|CAS=r
à	a3	PRE	MORPH=empty
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Contre	contre	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
vigne	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
ces	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
barnez	barné	NOMcom	NOMB.=s|GENRE=m|CAS=n
»	»	PONpdr	MORPH=empty
.	.	PONfrt	MORPH=empty
Dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Thieris	Thierri	NOMpro	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
comandez	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
!	!	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
broche	brochier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
arester	arester	VERinf	MORPH=empty
contei	conter	VERppe	NOMB.=s|GENRE=m|CAS=r
montez	monter	VERcjg	MODE=imp|PERS.=2|NOMB.=p
manbrez	membré1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
conkestei	conquerre	VERppe	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
an	en2	PROadv	MORPH=empty
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
menéz	mener	VERppe	NOMB.=s|GENRE=m|CAS=r
tost	tost1	ADVgen	DEGRE=-
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cloche	cloche1	NOMcom	NOMB.=s|GENRE=f|CAS=r
soner	soner	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ville	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
crier	crïer2	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
citei	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Bïatrix	Biatrix	NOMpro	NOMB.=s|GENRE=f|CAS=r
à	a3	PRE	MORPH=empty
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
conkesté	conquerre	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
dedens	dedenz	PRE	MORPH=empty
Mes	Mès	NOMpro	NOMB.=s|GENRE=x|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
legier	legier2	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
bacheler	bacheler	NOMcom	NOMB.=p|GENRE=m|CAS=n
hautement	hautement	ADVgen	DEGRE=-
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
chantei	chanter	VERppe	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
ce	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
arester	arester	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
baisse	baisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
molt	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
amistez	amistié	NOMcom	NOMB.=s|GENRE=f|CAS=r
Puis	puis	ADVgen	DEGRE=-
acollait	acoler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Bïatrix	Biatrix	NOMpro	NOMB.=s|GENRE=f|CAS=r
à	a3	PRE	MORPH=empty
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
comança	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
crier	crïer2	VERinf	MORPH=empty
enfans	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
car	car	CONcoo	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
randez	rendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
serorge	serorge2	NOMcom	NOMB.=s|GENRE=f|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
tant	tant	ADVgen	DEGRE=-
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
bonté	bonté	NOMcom	NOMB.=s|GENRE=f|CAS=r
amenoit	amener	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Garinet	Garinet	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
manbrez	membré1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Begonet	Begonet	NOMpro	NOMB.=s|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fillette	fillete	NOMcom	NOMB.=s|GENRE=f|CAS=r
autretel	autretel	ADVgen	NOMB.=s|GENRE=f|CAS=r
belle	bel1	NOMcom	NOMB.=s|GENRE=f|CAS=n
o	o4	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
enfans	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
dousement	doucement	ADVgen	DEGRE=-
acoller	acoler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
entrent	entrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
meire	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Garines	Garinet	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
bers	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ou	où	PROint	MORPH=empty
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
tant	tant	ADVgen	DEGRE=-
esteit	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r
?	?	PONfrt	MORPH=empty
s	si	ADVgen	DEGRE=-
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tanrement	tendrement	ADVgen	DEGRE=-
ploré	plorer	VERppe	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
