form	lemma	POS	morph
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
trabuchier	trebuchier	VERinf	MORPH=empty

Espees	espee	NOMcom	NOMB.=p|GENRE=f|CAS=n
traites	traire	VERppe	NOMB.=p|GENRE=f|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
palais	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
fichie	fichier	VERppe	NOMB.=p|GENRE=f|CAS=n

Deuant	devant	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=r
hernais	Hernaïs	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
gerriers	guerrier	NOMcom	NOMB.=s|GENRE=m|CAS=n

Bordelois	bordelois	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
uoit	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vers	vers2	PRE	MORPH=empty
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=r
chaploier	chaploiier	VERinf	MORPH=empty

A	a3	PRE	MORPH=empty
uoiz	voiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
escrie	escrïer	VERppe	NOMB.=s|GENRE=m|CAS=r
or	or4	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aus	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r

Et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
grez	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
volonters	volentiers	ADVgen	DEGRE=-

Et	et	CONcoo	MORPH=empty
hernais	Hernaïs	NOMpro	NOMB.=s|GENRE=m|CAS=n
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
d	de	PRE	MORPH=empty
acier	acier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Hardre	Hardré	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r
encontra	encontrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tot	tot	ADVgen	DEGRE=-
premier	premier	ADJord	NOMB.=s|GENRE=m|CAS=r

Merueillos	merveillos	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
cop	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
paier	paiier	VERinf	MORPH=empty

Parmi	parmi	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
branc	brant1	NOMcom	NOMB.=s|GENRE=m|CAS=r
forbi	forbir	VERppe	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
acier	acier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Doisci	deci	ADVgen	DEGRE=-
es	en1+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
denz	dent2	NOMcom	NOMB.=p|GENRE=f|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fer	fer	NOMcom	NOMB.=s|GENRE=m|CAS=r
glacier	glacier	VERinf	MORPH=empty

Desus	desus	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
marbre	marbre	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
trabuchier	trebuchier	VERinf	MORPH=empty

Puis	puis	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
ius	jus1	ADVgen	DEGRE=-
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
abatie	abatre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
tiers	tierz	PROord	NOMB.=s|GENRE=m|CAS=n
consut	consivre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
desor	desor	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
henapier	hanepier1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
trainche	trenchier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
comme	come1	CONsub	MORPH=empty
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
raim	raim	NOMcom	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
oliuier	olivier1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Bien	bien1	ADVgen	DEGRE=p
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
mostra	mostrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qu	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
corrociez	corrocier	VERppe	NOMB.=s|GENRE=m|CAS=n

Cui	qui	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ataint	ataindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
n	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
uiure	vivre1	VERinf	MORPH=empty
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Et	et	CONcoo	MORPH=empty
bien	bien1	ADVgen	DEGRE=p
i	i2	PROadv	MORPH=empty
fierent	ferir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
sui	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
baron	baron	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n

Quant	cant1	CONsub	MORPH=empty
ciz	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
uirent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
corrocier	corrocier	VERinf	MORPH=empty

En	en1	PRE	MORPH=empty
fue	fuie	NOMcom	NOMB.=s|GENRE=f|CAS=r
tornent	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
por	por2	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r
esloignier	esloignier	VERinf	MORPH=empty

Desoz	desoz	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
tables	table	NOMcom	NOMB.=p|GENRE=f|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ueissez	vëoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
mucier	mucier	VERinf	MORPH=empty

Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=r
uoit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qu	que4	CONsub	MORPH=empty
esliecier	eslëecier	VERinf	MORPH=empty

Voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
hernais	Hernaïs	NOMpro	NOMB.=p|GENRE=m|CAS=r
soprent	sosprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
araignier	araisnier	VERinf	MORPH=empty

Uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
beaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
nies	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n

Se	se	CONsub	MORPH=empty
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
aist	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
heu	avoir	VERppe	NOMB.=s|GENRE=m|CAS=r
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
auez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Se	se	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
fussez	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
fusse	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
detrainchiez	detrenchier	VERppe	NOMB.=s|GENRE=m|CAS=n

Oncles	oncle	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
a	a3	PRE	MORPH=empty
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r
plaiez	plaiier	VERppe	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

Nies	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ainz	ainz	ADVgen	DEGRE=-
suis	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sains	sain	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
haitiez	haitier	VERppe	NOMB.=s|GENRE=m|CAS=n

Lors	lors	ADVgen	DEGRE=-
recerchierent	recerchier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
palais	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
plenier	plenier2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
bordelois	Bordelois	NOMpro	NOMB.=p|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=p
vuidier	vuidier	VERinf	MORPH=empty

Uoit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Fromont	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
corrocier	corrocier	VERinf	MORPH=empty

Quant	cant1	CONsub	MORPH=empty
uoit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
gesir	jesir	VERinf	MORPH=empty
sus	sus	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
plainchier	planchier1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ha	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
sens	sens	NOMcom	NOMB.=s|GENRE=m|CAS=r
cuide	cuidier1	VERppe	NOMB.=s|GENRE=m|CAS=r
chaingier	changier	VERinf	MORPH=empty

Permi	parmi	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
huis	uis	NOMcom	NOMB.=p|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
osa	oser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
repairier	repairier	VERinf	MORPH=empty

Que	que4	CONsub	MORPH=empty
loheroens	loherenc	NOMpro	NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
facoient	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
gaitier	gaitier	NOMpro	NOMB.=s|GENRE=m|CAS=r

Par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fenestre	fenestre	NOMcom	NOMB.=s|GENRE=f|CAS=r
saut	sauter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
hors	hors	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
vergier	vergier1	NOMcom	NOMB.=s|GENRE=m|CAS=r

A	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
hostel	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
pie	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r

A	a3	PRE	MORPH=empty
uoiz	voiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
escrie	escrïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
or	or4	ADVgen	DEGRE=-
cai	ça	ADVgen	DEGRE=-
tost	tost1	ADJind	NOMB.=s|GENRE=m|CAS=n
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=n

Lou	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
L	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
amoine	amener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
senz	sans	PRE	MORPH=empty
plus	plus	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
atargier	atargier	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
senestre	senestre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
estrier	estrieu	NOMcom	NOMB.=s|GENRE=m|CAS=r

De	de	PRE	MORPH=empty
laon	Loon	NOMpro	NOMB.=s|GENRE=x|CAS=r
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
vost	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
delaier	delaiier1	VERinf	MORPH=empty

Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
tertre	tertre	NOMcom	NOMB.=s|GENRE=m|CAS=r
auale	avaler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dolanz	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
corrociez	corrocier	VERppe	NOMB.=s|GENRE=m|CAS=n

Vers	vers2	PRE	MORPH=empty
Saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
quentin	Quentin	NOMpro	NOMB.=s|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
prit	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
adrecier	adrecier	VERinf	MORPH=empty

De	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
uuel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
petitet	petitet	PROind	NOMB.=s|GENRE=m|CAS=r
laissier	laissier	VERinf	MORPH=empty

Si	si	ADVgen	DEGRE=-
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
d	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
gentil	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
montagu	Montagu	NOMpro	NOMB.=s|GENRE=x|CAS=r
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=s
a	a3	PRE	MORPH=empty
iustisier	justicier2	VERinf	MORPH=empty

Henris	Henri	NOMpro	NOMB.=p|GENRE=m|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
nom	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
moult	mout	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
prisier	prisier	VERinf	MORPH=empty

Cosins	cosin	NOMcom	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Garin	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
droiturier	droiturier2	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

A	a3	PRE	MORPH=empty
court	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
uenoit	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esbaloier	esbanoiier	VERinf	MORPH=empty

En	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
compaigne	compagnie	NOMcom	NOMB.=s|GENRE=f|CAS=r
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=r
gentil	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Quant	cant1	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
nouele	novele	NOMcom	NOMB.=s|GENRE=f|CAS=r
oit	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dire	dire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
noncier	noncier1	VERinf	MORPH=empty

Comment	coment1	ADVint	MORPH=empty
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
este	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r
laidengiez	laidengier	VERppe	NOMB.=s|GENRE=m|CAS=n

Dolanz	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
en	en2	PROadv	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
forment	forment2	ADVgen	DEGRE=-
corrociez	corrocier	VERppe	NOMB.=s|GENRE=m|CAS=n

Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cheual	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
laisse	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
palais	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
poiez	puiier	VERppe	NOMB.=s|GENRE=m|CAS=n

Garin	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
troue	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
soprent	sorprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
araignier	araisnier	VERinf	MORPH=empty

Comment	coment1	CONsub	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nobile	nobíle	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n

Nies	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
celer	celer1	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s

La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=n
fro.mont	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=r
forment	forment2	ADVgen	DEGRE=-
laidengie	laidengier	VERppe	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ocis	ocire	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
detrainchie	detrenchier	VERppe	NOMB.=p|GENRE=m|CAS=r

Et	et	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
meismes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
fusse	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
domagiez	damagier	VERppe	NOMB.=s|GENRE=m|CAS=n

Se	se	CONsub	MORPH=empty
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
fust	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
hernais	Hernaïs	NOMpro	NOMB.=s|GENRE=m|CAS=n
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
nies	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n

Uoir	voir	ADVgen	DEGRE=-
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Henris	Henri	NOMpro	NOMB.=s|GENRE=m|CAS=n
i	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
suis	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
moult	mout	ADVgen	DEGRE=-
corrociez	corrocier	VERppe	NOMB.=s|GENRE=m|CAS=n

Or	or4	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ha	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
mais	mais1	ADVgen	DEGRE=-
